dup_group,directory,filename_min,filename_max,modified_time_mean,file_count
photo/mette iphone dec 13photo/mettephoto/2013/Iphone mette 2013photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2014-10-11,photo/2014-10-11,IMG_0829.JPG,IMG_0829.JPG,2013-06-01 09:49:57.000000,1
photo/mette iphone dec 13photo/mettephoto/2013/Iphone mette 2013photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2014-10-11,photo/DCIM/860OKMZO,IMG_0829.JPG,IMG_0829.JPG,2013-06-01 09:49:57.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/mette,photo/iphone mette 141107/860OKMZO,IMG_0553.JPG,IMG_0553.JPG,2012-11-15 13:03:04.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/mette,photo/2012/Iphone mette 2012,IMG_20121115_130303.JPG,IMG_20121115_130303.JPG,2012-11-15 13:03:03.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/mette,photo/DCIM/823WGTMA/Island,IMG_1028.JPG,IMG_1028.JPG,2013-07-10 13:38:01.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/iphonemette 150925/823WGTMA,IMG_1045.JPG,IMG_1045.JPG,2013-07-10 17:25:38.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/mette,photo/iphonemette 150925/823WGTMA,IMG_1028.JPG,IMG_1028.JPG,2013-07-10 13:38:01.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/mette,photo/mette,IMG_20130710_113756.jpg,IMG_20130710_113756.jpg,2013-07-10 11:37:56.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/mette,photo/mette iphone dec 13,IMG_20130710_113756.jpg,IMG_20130710_113756.jpg,2013-07-10 11:37:56.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/2013/Iphone mette 2013,IMG_20130723_151233.JPG,IMG_20130723_151233.JPG,2013-07-23 15:12:33.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/2014-10-11,IMG_1067.JPG,IMG_1067.JPG,2013-07-23 14:12:39.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/DCIM/823WGTMA/Kreta 2013,IMG_1067.JPG,IMG_1067.JPG,2013-07-23 14:12:39.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/iphone mette 141107/823WGTMA,IMG_1067.JPG,IMG_1067.JPG,2013-07-23 14:12:39.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/iphonemette 150925/823WGTMA,IMG_1067.JPG,IMG_1067.JPG,2013-07-23 14:12:39.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/mette,IMG_20130723_151233.jpg,IMG_20130723_151233.jpg,2013-07-23 15:12:33.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/2013/Iphone mette 2013photo/DCIM/823WGTMA/Kreta 2013,photo/mette iphone dec 13,IMG_20130723_151233.jpg,IMG_20130723_151233.jpg,2013-07-23 15:12:33.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/2013/Iphone mette 2013,IMG_20130710_152536.JPG,IMG_20130710_152536.JPG,2013-07-10 15:25:36.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/2014-10-11,IMG_1045.JPG,IMG_1045.JPG,2013-07-10 17:25:38.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/DCIM/823WGTMA/Island,IMG_1045.JPG,IMG_1045.JPG,2013-07-10 17:25:38.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/iphone mette 141107/823WGTMA,IMG_1045.JPG,IMG_1045.JPG,2013-07-10 17:25:38.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/mette,IMG_20130710_152536.jpg,IMG_20130710_152536.jpg,2013-07-10 15:25:36.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/mette iphone dec 13,IMG_20130227_120005.jpg,IMG_20130227_120005.jpg,2013-02-27 12:00:05.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013,photo/mette iphone dec 13,IMG_20130710_152536.jpg,IMG_20130710_152536.jpg,2013-07-10 15:25:36.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/2013/Iphone mette 2013,IMG_20130615_175059.JPG,IMG_20130615_175059.JPG,2013-06-15 17:50:59.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/2014-10-11,IMG_0908.JPG,IMG_0908.JPG,2013-06-15 18:51:00.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/DCIM/860OKMZO,IMG_0908.JPG,IMG_0908.JPG,2013-06-15 18:51:00.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0908.JPG,IMG_0908.JPG,2013-06-15 18:51:00.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0908.JPG,IMG_0908.JPG,2013-06-15 18:51:00.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/mette,IMG_20130615_175059.jpg,IMG_20130615_175059.jpg,2013-06-15 17:50:59.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/860OKMZOphoto/mettephoto/DCIM/860OKMZO,photo/mette iphone dec 13,IMG_20130615_175059.jpg,IMG_20130615_175059.jpg,2013-06-15 17:50:59.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/2013/Iphone mette 2013,IMG_20130227_120005.JPG,IMG_20130227_120005.JPG,2013-02-27 12:00:05.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/2014-10-11,IMG_0666.JPG,IMG_0666.JPG,2013-02-27 12:00:06.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/DCIM/860OKMZO,IMG_0666.JPG,IMG_0666.JPG,2013-02-27 12:00:06.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0666.JPG,IMG_0666.JPG,2013-02-27 12:00:06.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0666.JPG,IMG_0666.JPG,2013-02-27 12:00:06.000000,1
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/mettephoto/DCIM/860OKMZO,photo/mette,IMG_20130227_120005.jpg,IMG_20130227_120005.jpg,2013-02-27 12:00:05.000000,1
photo/mette iphone dec 13photo/mettephoto/2013/Iphone mette 2013photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2014-10-11,photo/iphone mette 141107/860OKMZO,IMG_0829.JPG,IMG_0829.JPG,2013-06-01 09:49:57.000000,1
photo/mette iphone dec 13photo/mettephoto/2013/Iphone mette 2013photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2014-10-11,photo/iphonemette 150925/860OKMZO,IMG_0829.JPG,IMG_0829.JPG,2013-06-01 09:49:57.000000,1
photo/mette iphone dec 13photo/mettephoto/2013/Iphone mette 2013photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2014-10-11,photo/mette,IMG_20130601_094956.jpg,IMG_20130601_094956.jpg,2013-06-01 09:49:56.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/mette,IMG_20130608_120256.jpg,IMG_20130608_120256.jpg,2013-06-08 12:02:56.000000,1
photo/mette iphone dec 13photo/mettephoto/DCIM/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/iphonemette 150925/860OKMZO,photo/mette,IMG_20130211_205614.jpg,IMG_20130211_205614.jpg,2013-02-11 20:56:14.000000,1
photo/mette iphone dec 13photo/mettephoto/DCIM/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/iphonemette 150925/860OKMZO,photo/mette iphone dec 13,IMG_20130211_205614.jpg,IMG_20130211_205614.jpg,2013-02-11 20:56:14.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/2013/Iphone mette 2013,IMG_20130518_140500.JPG,IMG_20130518_140500.JPG,2013-05-18 14:05:00.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/2014-10-11,IMG_0792.JPG,IMG_0792.JPG,2013-05-18 14:05:02.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/DCIM/860OKMZO,IMG_0792.JPG,IMG_0792.JPG,2013-05-18 14:05:02.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0792.JPG,IMG_0792.JPG,2013-05-18 14:05:02.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0792.JPG,IMG_0792.JPG,2013-05-18 14:05:02.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/mette,IMG_20130518_140500.jpg,IMG_20130518_140500.jpg,2013-05-18 14:05:00.000000,1
photo/mette iphone dec 13photo/mettephoto/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11photo/iphonemette 150925/860OKMZO,photo/mette iphone dec 13,IMG_20130518_140500.jpg,IMG_20130518_140500.jpg,2013-05-18 14:05:00.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/2013/Iphone mette 2013,IMG_20130608_120256.JPG,IMG_20130608_120256.JPG,2013-06-08 12:02:56.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/2014-10-11,IMG_0867.JPG,IMG_0867.JPG,2013-06-08 12:02:59.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/DCIM/860OKMZO,IMG_0867.JPG,IMG_0867.JPG,2013-06-08 12:02:59.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/iphone mette 141107/860OKMZO,IMG_0867.JPG,IMG_0867.JPG,2013-06-08 12:02:59.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/iphonemette 150925/860OKMZO,IMG_0867.JPG,IMG_0867.JPG,2013-06-08 12:02:59.000000,1
photo/mette iphone dec 13photo/mettephoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/2014-10-11,photo/mette iphone dec 13,IMG_20130608_120256.jpg,IMG_20130608_120256.jpg,2013-06-08 12:02:56.000000,1
photo/mette iphone dec 13photo/mettephoto/2013/Iphone mette 2013photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2014-10-11,photo/mette iphone dec 13,IMG_20130601_094956.jpg,IMG_20130601_094956.jpg,2013-06-01 09:49:56.000000,1
photo/mettephoto/2012/Iphone mette 2012photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/2012/Iphone mette 2012,IMG_20121224_131200.JPG,IMG_20121224_131200.JPG,2012-12-24 13:12:00.000000,1
photo/mettephoto/2012/Iphone mette 2012photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/DCIM/860OKMZO,IMG_0587.JPG,IMG_0587.JPG,2012-12-24 13:12:01.000000,1
photo/mettephoto/2012/Iphone mette 2012photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0587.JPG,IMG_0587.JPG,2012-12-24 13:12:01.000000,1
photo/mettephoto/2012/Iphone mette 2012photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/mette,IMG_20121224_131200.jpg,IMG_20121224_131200.jpg,2012-12-24 13:12:00.000000,1
photo/mettephoto/2012/Iphone mette 2012photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/mette iphone dec 13,IMG_20121224_131200.jpg,IMG_20121224_131200.jpg,2012-12-24 13:12:00.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/2013/Iphone mette 2013,IMG_20130710_202243.JPG,IMG_20130710_202243.JPG,2013-07-10 20:22:43.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/2014-10-11,IMG_1048.JPG,IMG_1048.JPG,2013-07-10 22:22:50.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/DCIM/823WGTMA/Island,IMG_1048.JPG,IMG_1048.JPG,2013-07-10 22:22:50.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/iphone mette 141107/823WGTMA,IMG_1048.JPG,IMG_1048.JPG,2013-07-10 22:22:50.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/iphonemette 150925/823WGTMA,IMG_1048.JPG,IMG_1048.JPG,2013-07-10 22:22:50.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/mette,IMG_20130710_202243.jpg,IMG_20130710_202243.jpg,2013-07-10 20:22:43.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/mette iphone dec 13,photo/mette iphone dec 13,IMG_20130710_202243.jpg,IMG_20130710_202243.jpg,2013-07-10 20:22:43.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/2013/Iphone mette 2013,IMG_20130622_122031.JPG,IMG_20130622_122031.JPG,2013-06-22 12:20:31.000000,1
photo/mettephoto/2013/Iphone mette 2013photo/2014-10-11photo/mette iphone dec 13photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/2014-10-11,IMG_0944.JPG,IMG_0944.JPG,2013-06-22 12:20:32.000000,1
photo/mette iphone dec 13photo/mettephoto/DCIM/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/iphonemette 150925/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0629.JPG,IMG_0629.JPG,2013-02-11 20:56:15.000000,1
photo/mette iphone dec 13photo/mettephoto/DCIM/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/iphonemette 150925/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0629.JPG,IMG_0629.JPG,2013-02-11 20:56:15.000000,1
photo/mette iphone dec 13photo/mettephoto/DCIM/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/iphonemette 150925/860OKMZO,photo/DCIM/860OKMZO,IMG_0629.JPG,IMG_0629.JPG,2013-02-11 20:56:15.000000,1
photo/mette iphone dec 13photo/mettephoto/DCIM/860OKMZOphoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/2013/Iphone mette 2013photo/iphonemette 150925/860OKMZO,photo/2014-10-11,IMG_0629.JPG,IMG_0629.JPG,2013-02-11 20:56:15.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/2013/Iphone mette 2013,IMG_20130710_120842.JPG,IMG_20130710_120842.JPG,2013-07-10 12:08:42.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/2014-10-11,IMG_1034.JPG,IMG_1034.JPG,2013-07-10 14:08:45.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/DCIM/823WGTMA/Island,IMG_1034.JPG,IMG_1034.JPG,2013-07-10 14:08:45.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/iphone mette 141107/823WGTMA,IMG_1034.JPG,IMG_1034.JPG,2013-07-10 14:08:45.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/iphonemette 150925/823WGTMA,IMG_1034.JPG,IMG_1034.JPG,2013-07-10 14:08:45.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/mette,IMG_20130710_120842.jpg,IMG_20130710_120842.jpg,2013-07-10 12:08:42.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/DCIM/823WGTMA/Islandphoto/iphonemette 150925/823WGTMAphoto/iphone mette 141107/823WGTMAphoto/2013/Iphone mette 2013,photo/mette iphone dec 13,IMG_20130710_120842.jpg,IMG_20130710_120842.jpg,2013-07-10 12:08:42.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/2013/Iphone mette 2013,IMG_20130708_165023.JPG,IMG_20130708_165023.JPG,2013-07-08 16:50:23.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/2014-10-11,IMG_1007.JPG,IMG_1007.JPG,2013-07-08 18:50:24.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/DCIM/823WGTMA/Island,IMG_1007.JPG,IMG_1007.JPG,2013-07-08 18:50:24.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/iphone mette 141107/823WGTMA,IMG_1007.JPG,IMG_1007.JPG,2013-07-08 18:50:24.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/iphonemette 150925/823WGTMA,IMG_1007.JPG,IMG_1007.JPG,2013-07-08 18:50:24.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/mette,IMG_20130708_165023.jpg,IMG_20130708_165023.jpg,2013-07-08 16:50:23.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/823WGTMAphoto/DCIM/823WGTMA/Islandphoto/2013/Iphone mette 2013photo/iphonemette 150925/823WGTMA,photo/mette iphone dec 13,IMG_20130708_165023.jpg,IMG_20130708_165023.jpg,2013-07-08 16:50:23.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013,photo/2013/Iphone mette 2013,IMG_20130510_105446.JPG,IMG_20130510_105446.JPG,2013-05-10 10:54:46.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013,photo/2014-10-11,IMG_0761.JPG,IMG_0761.JPG,2013-05-10 10:54:50.000000,1
photo/mette iphone dec 13photo/mettephoto/2014-10-11photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/2013/Iphone mette 2013,photo/DCIM/860OKMZO,IMG_0761.JPG,IMG_0761.JPG,2013-05-10 10:54:50.000000,1
